"date","year","week","country","value","data.type"
2021-07-25,2021,30,"Free State",35.3251035077481,"death"
2021-08-01,2021,31,"Free State",44.6758662009756,"death"
2021-08-08,2021,32,"Free State",45.7148398335564,"death"
2021-08-15,2021,33,"Free State",49.5244098196861,"death"
2021-08-22,2021,34,"Free State",47.1001380103309,"death"
2021-08-29,2021,35,"Free State",40.5199716706523,"death"
2021-09-05,2021,36,"Free State",38.7883489496842,"death"
2021-09-12,2021,37,"Free State",27.3596389912951,"death"
2021-09-19,2021,38,"Free State",18.3552008422613,"death"
2021-09-26,2021,39,"Free State",35.6714280519418,"death"
2021-10-03,2021,40,"Free State",30.4765598890376,"death"
2021-10-10,2021,41,"Free State",21.4721217400038,"death"
2021-10-17,2021,42,"Free State",22.164770828391,"death"
2021-10-24,2021,43,"Free State",17.3162272096805,"death"
2021-10-31,2021,44,"Free State",4.50221907451692,"death"
2021-11-07,2021,45,"Free State",14.8919554003252,"death"
2021-11-14,2021,46,"Free State",5.88751725129136,"death"
2021-11-21,2021,47,"Free State",5.19486816290414,"death"
2021-11-28,2021,48,"Free State",4.50221907451692,"death"
2021-12-05,2021,49,"Free State",3.8095699861297,"death"
2021-12-12,2021,50,"Free State",9.35076269322745,"death"
2021-12-19,2021,51,"Free State",7.96546451645301,"death"
2021-12-26,2021,52,"Free State",2.77059635354887,"death"
2022-01-02,2022,1,"Free State",21.8184462841974,"death"
2022-01-09,2022,2,"Free State",23.896393549359,"death"
2022-01-16,2022,3,"Free State",17.3162272096805,"death"
2022-01-23,2022,4,"Free State",18.0088762980677,"death"
2022-01-30,2022,5,"Free State",11.7750345025827,"death"
2022-02-06,2022,6,"Free State",23.2037444609718,"death"
2022-02-13,2022,7,"Free State",16.2772535770996,"death"
2022-02-20,2022,8,"Free State",4.84854361871053,"death"
2022-02-27,2022,9,"Free State",8.65811360484023,"death"
2020-03-22,2020,13,"Gauteng",0,"death"
2020-03-29,2020,14,"Gauteng",0.0658930167569236,"death"
2020-04-05,2020,15,"Gauteng",0.131786033513847,"death"
2020-04-12,2020,16,"Gauteng",0.197679050270771,"death"
2020-04-19,2020,17,"Gauteng",0.131786033513847,"death"
2020-04-26,2020,18,"Gauteng",0.263572067027695,"death"
2020-05-03,2020,19,"Gauteng",0.461251117298465,"death"
2020-05-10,2020,20,"Gauteng",0.395358100541542,"death"
2020-05-17,2020,21,"Gauteng",0.263572067027694,"death"
2020-05-24,2020,22,"Gauteng",0.131786033513847,"death"
2020-05-31,2020,23,"Gauteng",1.05428826811078,"death"
2020-06-07,2020,24,"Gauteng",2.2403625697354,"death"
2020-06-14,2020,25,"Gauteng",2.17446955297848,"death"
2020-06-21,2020,26,"Gauteng",3.42643687136003,"death"
2020-06-28,2020,27,"Gauteng",7.64358994380314,"death"
2020-07-05,2020,28,"Gauteng",19.6361189935632,"death"
2020-07-12,2020,29,"Gauteng",24.7757743006033,"death"
2020-07-19,2020,30,"Gauteng",38.1520567022588,"death"
2020-07-26,2020,31,"Gauteng",35.5822290487388,"death"
2020-08-02,2020,32,"Gauteng",31.101503909268,"death"
2020-08-09,2020,33,"Gauteng",22.469518714111,"death"
2020-08-16,2020,34,"Gauteng",22.3377326805971,"death"
2020-08-23,2020,35,"Gauteng",21.6788025130279,"death"
2020-08-30,2020,36,"Gauteng",15.3530729043632,"death"
2020-09-06,2020,37,"Gauteng",8.10484106110161,"death"
2020-09-13,2020,38,"Gauteng",7.2482318432616,"death"
2020-09-20,2020,39,"Gauteng",11.7948499994893,"death"
2020-09-27,2020,40,"Gauteng",4.01947402217234,"death"
2020-10-04,2020,41,"Gauteng",11.9925290497601,"death"
2020-10-11,2020,42,"Gauteng",11.4653849157047,"death"
2020-10-18,2020,43,"Gauteng",5.46912039082466,"death"
2020-10-25,2020,44,"Gauteng",1.31786033513847,"death"
2020-11-01,2020,45,"Gauteng",9.22502234596931,"death"
2020-11-08,2020,46,"Gauteng",1.05428826811078,"death"
2020-11-15,2020,47,"Gauteng",5.46912039082466,"death"
2020-11-22,2020,48,"Gauteng",2.96518575406156,"death"
2020-11-29,2020,49,"Gauteng",2.2403625697354,"death"
2020-12-06,2020,50,"Gauteng",4.54661815622773,"death"
2020-12-13,2020,51,"Gauteng",4.67840418974158,"death"
2020-12-20,2020,52,"Gauteng",9.09323631245546,"death"
2020-12-27,2020,53,"Gauteng",22.2059466470833,"death"
2021-01-03,2021,1,"Gauteng",32.1557921773787,"death"
2021-01-10,2021,2,"Gauteng",49.0902974839081,"death"
2021-01-17,2021,3,"Gauteng",46.7840418974158,"death"
2021-01-24,2021,4,"Gauteng",35.7799080990095,"death"
2021-01-31,2021,5,"Gauteng",29.7836435741295,"death"
2021-02-07,2021,6,"Gauteng",36.3729452498218,"death"
2021-02-14,2021,7,"Gauteng",21.0857653622156,"death"
2021-02-21,2021,8,"Gauteng",12.4537801670586,"death"
2021-02-28,2021,9,"Gauteng",12.4537801670586,"death"
2021-03-07,2021,10,"Gauteng",10.345203630837,"death"
2021-03-14,2021,11,"Gauteng",8.50019916164315,"death"
2021-03-21,2021,12,"Gauteng",6.65519469244929,"death"
2021-03-28,2021,13,"Gauteng",7.84126899407391,"death"
2021-04-04,2021,14,"Gauteng",4.61251117298465,"death"
2021-04-11,2021,15,"Gauteng",6.72108770920621,"death"
2021-04-18,2021,16,"Gauteng",5.07376229028312,"death"
2021-04-25,2021,17,"Gauteng",4.34893910595696,"death"
2021-05-02,2021,18,"Gauteng",6.52340865893544,"death"
2021-05-09,2021,19,"Gauteng",6.78698072596313,"death"
2021-05-16,2021,20,"Gauteng",9.68627346326777,"death"
2021-05-23,2021,21,"Gauteng",11.7289569827324,"death"
2021-05-30,2021,22,"Gauteng",14.1011055859817,"death"
2021-06-06,2021,23,"Gauteng",16.0778960886894,"death"
2021-06-13,2021,24,"Gauteng",28.3998902222341,"death"
2021-06-20,2021,25,"Gauteng",31.2991829595387,"death"
2021-06-27,2021,26,"Gauteng",50.2104787687758,"death"
2021-07-04,2021,27,"Gauteng",69.912490779096,"death"
2021-07-11,2021,28,"Gauteng",61.5440776509667,"death"
2021-07-18,2021,29,"Gauteng",52.4508413385112,"death"
2021-07-25,2021,30,"Gauteng",53.7028086568928,"death"
2021-08-01,2021,31,"Gauteng",44.9390374282219,"death"
2021-08-08,2021,32,"Gauteng",26.8184578200679,"death"
2021-08-15,2021,33,"Gauteng",24.4463092168187,"death"
2021-08-22,2021,34,"Gauteng",14.694142736794,"death"
2021-08-29,2021,35,"Gauteng",17.1980773735571,"death"
2021-09-05,2021,36,"Gauteng",12.1902081000309,"death"
2021-09-12,2021,37,"Gauteng",9.42270139624008,"death"
2021-09-19,2021,38,"Gauteng",7.11644580974775,"death"
2021-09-26,2021,39,"Gauteng",6.78698072596313,"death"
2021-10-03,2021,40,"Gauteng",2.2403625697354,"death"
2021-10-10,2021,41,"Gauteng",1.91089748595079,"death"
2021-10-17,2021,42,"Gauteng",6.72108770920621,"death"
2021-10-24,2021,43,"Gauteng",1.84500446919386,"death"
2021-10-31,2021,44,"Gauteng",1.18607430162463,"death"
2021-11-07,2021,45,"Gauteng",1.18607430162463,"death"
2021-11-14,2021,46,"Gauteng",1.05428826811078,"death"
2021-11-21,2021,47,"Gauteng",1.64732541892309,"death"
2021-11-28,2021,48,"Gauteng",2.83339972054772,"death"
2021-12-05,2021,49,"Gauteng",4.28304608920004,"death"
2021-12-12,2021,50,"Gauteng",6.85287374272006,"death"
2021-12-19,2021,51,"Gauteng",8.43430614488623,"death"
2021-12-26,2021,52,"Gauteng",7.44591089353237,"death"
2022-01-02,2022,1,"Gauteng",8.82966424542777,"death"
2022-01-09,2022,2,"Gauteng",5.73269245785236,"death"
2022-01-16,2022,3,"Gauteng",3.49232988811695,"death"
2022-01-23,2022,4,"Gauteng",1.58143240216617,"death"
2022-01-30,2022,5,"Gauteng",3.82179497190157,"death"
2022-02-06,2022,6,"Gauteng",2.37214860324925,"death"
2022-02-13,2022,7,"Gauteng",1.18607430162463,"death"
2022-02-20,2022,8,"Gauteng",2.17446955297848,"death"
2022-02-27,2022,9,"Gauteng",0.856609217840007,"death"
2020-03-22,2020,13,"KwaZulu-Natal",0.088581130483017,"death"
2020-03-29,2020,14,"KwaZulu-Natal",0.487196217656593,"death"
2020-04-05,2020,15,"KwaZulu-Natal",0.487196217656594,"death"
2020-04-12,2020,16,"KwaZulu-Natal",0.797230174347153,"death"
2020-04-19,2020,17,"KwaZulu-Natal",0.708649043864136,"death"
2020-04-26,2020,18,"KwaZulu-Natal",0.442905652415085,"death"
2020-05-03,2020,19,"KwaZulu-Natal",0.708649043864136,"death"
2020-05-10,2020,20,"KwaZulu-Natal",0.265743391449051,"death"
2020-05-17,2020,21,"KwaZulu-Natal",0.265743391449051,"death"
2020-05-24,2020,22,"KwaZulu-Natal",0.354324521932068,"death"
2020-05-31,2020,23,"KwaZulu-Natal",0.797230174347153,"death"
2020-06-07,2020,24,"KwaZulu-Natal",0.265743391449051,"death"
2020-06-14,2020,25,"KwaZulu-Natal",1.68304147917732,"death"
2020-06-21,2020,26,"KwaZulu-Natal",2.30310939255844,"death"
2020-06-28,2020,27,"KwaZulu-Natal",4.6947999155999,"death"
2020-07-05,2020,28,"KwaZulu-Natal",9.83250548361488,"death"
2020-07-12,2020,29,"KwaZulu-Natal",11.3383847018262,"death"
2020-07-19,2020,30,"KwaZulu-Natal",17.8048072270864,"death"
2020-07-26,2020,31,"KwaZulu-Natal",21.4366335768901,"death"
2020-08-02,2020,32,"KwaZulu-Natal",44.4677275024745,"death"
2020-08-09,2020,33,"KwaZulu-Natal",27.0172447973202,"death"
2020-08-16,2020,34,"KwaZulu-Natal",25.2456221876598,"death"
2020-08-23,2020,35,"KwaZulu-Natal",17.6276449661204,"death"
2020-08-30,2020,36,"KwaZulu-Natal",11.3383847018262,"death"
2020-09-06,2020,37,"KwaZulu-Natal",12.4013582676224,"death"
2020-09-13,2020,38,"KwaZulu-Natal",11.2498035713432,"death"
2020-09-20,2020,39,"KwaZulu-Natal",8.06088287395454,"death"
2020-09-27,2020,40,"KwaZulu-Natal",10.8068979189281,"death"
2020-10-04,2020,41,"KwaZulu-Natal",22.7653505341354,"death"
2020-10-11,2020,42,"KwaZulu-Natal",10.8068979189281,"death"
2020-10-18,2020,43,"KwaZulu-Natal",6.02351687284515,"death"
2020-10-25,2020,44,"KwaZulu-Natal",3.10033956690559,"death"
2020-11-01,2020,45,"KwaZulu-Natal",2.65743391449051,"death"
2020-11-08,2020,46,"KwaZulu-Natal",2.30310939255844,"death"
2020-11-15,2020,47,"KwaZulu-Natal",2.48027165352447,"death"
2020-11-22,2020,48,"KwaZulu-Natal",2.74601504497353,"death"
2020-11-29,2020,49,"KwaZulu-Natal",4.25189426318481,"death"
2020-12-06,2020,50,"KwaZulu-Natal",5.7577734813961,"death"
2020-12-13,2020,51,"KwaZulu-Natal",16.1217657479091,"death"
2020-12-20,2020,52,"KwaZulu-Natal",28.6117051460145,"death"
2020-12-27,2020,53,"KwaZulu-Natal",53.0600971593272,"death"
2021-01-03,2021,1,"KwaZulu-Natal",54.3002329860894,"death"
2021-01-10,2021,2,"KwaZulu-Natal",98.1478925751828,"death"
2021-01-17,2021,3,"KwaZulu-Natal",90.7070776146094,"death"
2021-01-24,2021,4,"KwaZulu-Natal",110.99215649522,"death"
2021-01-31,2021,5,"KwaZulu-Natal",45.5307010682707,"death"
2021-02-07,2021,6,"KwaZulu-Natal",21.1708901854411,"death"
2021-02-14,2021,7,"KwaZulu-Natal",13.7300752248676,"death"
2021-02-21,2021,8,"KwaZulu-Natal",12.8442639200375,"death"
2021-02-28,2021,9,"KwaZulu-Natal",11.6041280932752,"death"
2021-03-07,2021,10,"KwaZulu-Natal",6.46642252526024,"death"
2021-03-14,2021,11,"KwaZulu-Natal",21.1708901854411,"death"
2021-03-21,2021,12,"KwaZulu-Natal",10.186830005547,"death"
2021-03-28,2021,13,"KwaZulu-Natal",5.31486782898102,"death"
2021-04-04,2021,14,"KwaZulu-Natal",3.89756974125275,"death"
2021-04-11,2021,15,"KwaZulu-Natal",5.66919235091309,"death"
2021-04-18,2021,16,"KwaZulu-Natal",2.74601504497353,"death"
2021-04-25,2021,17,"KwaZulu-Natal",2.03736600110939,"death"
2021-05-02,2021,18,"KwaZulu-Natal",3.45466408883766,"death"
2021-05-09,2021,19,"KwaZulu-Natal",2.39169052304146,"death"
2021-05-16,2021,20,"KwaZulu-Natal",2.39169052304146,"death"
2021-05-23,2021,21,"KwaZulu-Natal",2.48027165352448,"death"
2021-05-30,2021,22,"KwaZulu-Natal",2.12594713159241,"death"
2021-06-06,2021,23,"KwaZulu-Natal",2.48027165352448,"death"
2021-06-13,2021,24,"KwaZulu-Natal",4.6947999155999,"death"
2021-06-20,2021,25,"KwaZulu-Natal",3.98615087173576,"death"
2021-06-27,2021,26,"KwaZulu-Natal",6.2892602642942,"death"
2021-07-04,2021,27,"KwaZulu-Natal",12.4899393981054,"death"
2021-07-11,2021,28,"KwaZulu-Natal",14.7930487906638,"death"
2021-07-18,2021,29,"KwaZulu-Natal",24.3598108828297,"death"
2021-07-25,2021,30,"KwaZulu-Natal",26.308595753456,"death"
2021-08-01,2021,31,"KwaZulu-Natal",34.3694786274106,"death"
2021-08-08,2021,32,"KwaZulu-Natal",38.8871162820444,"death"
2021-08-15,2021,33,"KwaZulu-Natal",48.3652972437273,"death"
2021-08-22,2021,34,"KwaZulu-Natal",37.0269125419011,"death"
2021-08-29,2021,35,"KwaZulu-Natal",28.0802183631164,"death"
2021-09-05,2021,36,"KwaZulu-Natal",25.0684599266938,"death"
2021-09-12,2021,37,"KwaZulu-Natal",17.0961581832223,"death"
2021-09-19,2021,38,"KwaZulu-Natal",27.7258938411843,"death"
2021-09-26,2021,39,"KwaZulu-Natal",9.9210866140979,"death"
2021-10-03,2021,40,"KwaZulu-Natal",5.40344895946403,"death"
2021-10-10,2021,41,"KwaZulu-Natal",2.83459617545654,"death"
2021-10-17,2021,42,"KwaZulu-Natal",2.83459617545654,"death"
2021-10-24,2021,43,"KwaZulu-Natal",0.974392435313187,"death"
2021-10-31,2021,44,"KwaZulu-Natal",1.32871695724525,"death"
2021-11-07,2021,45,"KwaZulu-Natal",0.620067913381119,"death"
2021-11-14,2021,46,"KwaZulu-Natal",0.442905652415085,"death"
2021-11-21,2021,47,"KwaZulu-Natal",0.442905652415085,"death"
2021-11-28,2021,48,"KwaZulu-Natal",0.88581130483017,"death"
2021-12-05,2021,49,"KwaZulu-Natal",0.88581130483017,"death"
2021-12-12,2021,50,"KwaZulu-Natal",3.98615087173576,"death"
2021-12-19,2021,51,"KwaZulu-Natal",7.08649043864136,"death"
2021-12-26,2021,52,"KwaZulu-Natal",13.1985884419695,"death"
2022-01-02,2022,1,"KwaZulu-Natal",21.8795392293052,"death"
2022-01-09,2022,2,"KwaZulu-Natal",20.727984533026,"death"
2022-01-16,2022,3,"KwaZulu-Natal",12.9328450505205,"death"
2022-01-23,2022,4,"KwaZulu-Natal",7.26365269960739,"death"
2022-01-30,2022,5,"KwaZulu-Natal",6.64358478622627,"death"
2022-02-06,2022,6,"KwaZulu-Natal",4.6947999155999,"death"
2022-02-13,2022,7,"KwaZulu-Natal",2.30310939255844,"death"
2022-02-20,2022,8,"KwaZulu-Natal",3.27750182787163,"death"
2022-02-27,2022,9,"KwaZulu-Natal",2.65743391449051,"death"
2020-03-22,2020,13,"Limpopo",0,"death"
2020-03-29,2020,14,"Limpopo",0,"death"
2020-04-05,2020,15,"Limpopo",0,"death"
2020-04-12,2020,16,"Limpopo",0.167151852777997,"death"
2020-04-19,2020,17,"Limpopo",0.167151852777997,"death"
2020-04-26,2020,18,"Limpopo",0,"death"
2020-05-03,2020,19,"Limpopo",0.167151852777997,"death"
2020-05-10,2020,20,"Limpopo",0,"death"
2020-05-17,2020,21,"Limpopo",0,"death"
2020-05-24,2020,22,"Limpopo",0,"death"
2020-05-31,2020,23,"Limpopo",0,"death"
2020-06-07,2020,24,"Limpopo",0.167151852777997,"death"
2020-06-14,2020,25,"Limpopo",0,"death"
2020-06-21,2020,26,"Limpopo",0.167151852777997,"death"
2020-06-28,2020,27,"Limpopo",0.835759263889985,"death"
2020-07-05,2020,28,"Limpopo",3.84449261389393,"death"
2020-07-12,2020,29,"Limpopo",0,"death"
2020-07-19,2020,30,"Limpopo",0,"death"
2020-07-26,2020,31,"Limpopo",5.6831629944519,"death"
2020-08-02,2020,32,"Limpopo",10.0291111666798,"death"
2020-08-09,2020,33,"Limpopo",5.3488592888959,"death"
2020-08-16,2020,34,"Limpopo",2.00582223333596,"death"
2020-08-23,2020,35,"Limpopo",1.33721482222398,"death"
2020-08-30,2020,36,"Limpopo",5.85031484722989,"death"
2020-09-06,2020,37,"Limpopo",7.35468152223187,"death"
2020-09-13,2020,38,"Limpopo",17.3837926889117,"death"
2020-09-20,2020,39,"Limpopo",4.01164446667193,"death"
2020-09-27,2020,40,"Limpopo",0.835759263889985,"death"
2020-10-04,2020,41,"Limpopo",5.6831629944519,"death"
2020-10-11,2020,42,"Limpopo",1.67151852777997,"death"
2020-10-18,2020,43,"Limpopo",2.67442964444795,"death"
2020-10-25,2020,44,"Limpopo",1.17006296944598,"death"
2020-11-01,2020,45,"Limpopo",3.00873335000394,"death"
2020-11-08,2020,46,"Limpopo",0.668607411111988,"death"
2020-11-15,2020,47,"Limpopo",1.17006296944598,"death"
2020-11-22,2020,48,"Limpopo",3.17588520278194,"death"
2020-11-29,2020,49,"Limpopo",1.00291111666798,"death"
2020-12-06,2020,50,"Limpopo",0.334303705555994,"death"
2020-12-13,2020,51,"Limpopo",2.00582223333596,"death"
2020-12-20,2020,52,"Limpopo",2.84158149722595,"death"
2020-12-27,2020,53,"Limpopo",8.19044078612185,"death"
2021-01-03,2021,1,"Limpopo",11.8677815472378,"death"
2021-01-10,2021,2,"Limpopo",12.7035408111278,"death"
2021-01-17,2021,3,"Limpopo",47.4711261889511,"death"
2021-01-24,2021,4,"Limpopo",41.1193557833872,"death"
2021-01-31,2021,5,"Limpopo",37.4420150222713,"death"
2021-02-07,2021,6,"Limpopo",23.4012593889196,"death"
2021-02-14,2021,7,"Limpopo",25.4070816222555,"death"
2021-02-21,2021,8,"Limpopo",17.3837926889117,"death"
2021-02-28,2021,9,"Limpopo",4.68025187778391,"death"
2021-03-07,2021,10,"Limpopo",5.1817074361179,"death"
2021-03-14,2021,11,"Limpopo",22.5655001250296,"death"
2021-03-21,2021,12,"Limpopo",21.0611334500276,"death"
2021-03-28,2021,13,"Limpopo",5.3488592888959,"death"
2021-04-04,2021,14,"Limpopo",0.334303705555994,"death"
2021-04-11,2021,15,"Limpopo",1.33721482222398,"death"
2021-04-18,2021,16,"Limpopo",1.67151852777997,"death"
2021-04-25,2021,17,"Limpopo",1.83867038055797,"death"
2021-05-02,2021,18,"Limpopo",10.6977185777918,"death"
2021-05-09,2021,19,"Limpopo",0,"death"
2021-05-16,2021,20,"Limpopo",10.1962630194578,"death"
2021-05-23,2021,21,"Limpopo",8.19044078612185,"death"
2021-05-30,2021,22,"Limpopo",4.34594817222792,"death"
2021-06-06,2021,23,"Limpopo",4.51310002500592,"death"
2021-06-13,2021,24,"Limpopo",3.00873335000394,"death"
2021-06-20,2021,25,"Limpopo",5.85031484722989,"death"
2021-06-27,2021,26,"Limpopo",23.2341075361416,"death"
2021-07-04,2021,27,"Limpopo",22.7326519778076,"death"
2021-07-11,2021,28,"Limpopo",18.7210075111357,"death"
2021-07-18,2021,29,"Limpopo",29.2515742361495,"death"
2021-07-25,2021,30,"Limpopo",39.7821409611633,"death"
2021-08-01,2021,31,"Limpopo",26.0756890333675,"death"
2021-08-08,2021,32,"Limpopo",27.5800557083695,"death"
2021-08-15,2021,33,"Limpopo",14.2079074861297,"death"
2021-08-22,2021,34,"Limpopo",9.69480746112382,"death"
2021-08-29,2021,35,"Limpopo",11.5334778416818,"death"
2021-09-05,2021,36,"Limpopo",1.00291111666798,"death"
2021-09-12,2021,37,"Limpopo",9.69480746112382,"death"
2021-09-19,2021,38,"Limpopo",0,"death"
2021-09-26,2021,39,"Limpopo",9.19335190278983,"death"
2021-10-03,2021,40,"Limpopo",2.84158149722595,"death"
2021-10-10,2021,41,"Limpopo",1.83867038055797,"death"
2021-10-17,2021,42,"Limpopo",1.67151852777997,"death"
2021-10-24,2021,43,"Limpopo",2.34012593889196,"death"
2021-10-31,2021,44,"Limpopo",2.17297408611396,"death"
2021-11-07,2021,45,"Limpopo",1.83867038055797,"death"
2021-11-14,2021,46,"Limpopo",2.00582223333596,"death"
2021-11-21,2021,47,"Limpopo",0.668607411111988,"death"
2021-11-28,2021,48,"Limpopo",2.00582223333596,"death"
2021-12-05,2021,49,"Limpopo",0.334303705555994,"death"
2021-12-12,2021,50,"Limpopo",1.67151852777997,"death"
2021-12-19,2021,51,"Limpopo",3.67734076111593,"death"
2021-12-26,2021,52,"Limpopo",2.84158149722595,"death"
2022-01-02,2022,1,"Limpopo",2.34012593889196,"death"
2022-01-09,2022,2,"Limpopo",1.00291111666798,"death"
2022-01-16,2022,3,"Limpopo",9.19335190278983,"death"
2022-01-23,2022,4,"Limpopo",3.34303705555994,"death"
2022-01-30,2022,5,"Limpopo",11.3663259889038,"death"
2022-02-06,2022,6,"Limpopo",2.50727779166995,"death"
2022-02-13,2022,7,"Limpopo",22.0640445666956,"death"
2022-02-20,2022,8,"Limpopo",6.51892225834188,"death"
2022-02-27,2022,9,"Limpopo",5.01455558333991,"death"
2020-03-22,2020,13,"Mpumalanga",0,"death"
2020-03-29,2020,14,"Mpumalanga",0,"death"
2020-04-05,2020,15,"Mpumalanga",0,"death"
2020-04-12,2020,16,"Mpumalanga",0,"death"
2020-04-19,2020,17,"Mpumalanga",0,"death"
2020-04-26,2020,18,"Mpumalanga",0,"death"
2020-05-03,2020,19,"Mpumalanga",0,"death"
2020-05-10,2020,20,"Mpumalanga",0,"death"
2020-05-17,2020,21,"Mpumalanga",0,"death"
2020-05-24,2020,22,"Mpumalanga",0,"death"
2020-05-31,2020,23,"Mpumalanga",0,"death"
2020-06-07,2020,24,"Mpumalanga",0.217761166955962,"death"
2020-06-14,2020,25,"Mpumalanga",0,"death"
2020-06-21,2020,26,"Mpumalanga",0.217761166955962,"death"
2020-06-28,2020,27,"Mpumalanga",1.08880583477981,"death"
2020-07-05,2020,28,"Mpumalanga",3.26641750433944,"death"
2020-07-12,2020,29,"Mpumalanga",4.79074567303117,"death"
2020-07-19,2020,30,"Mpumalanga",1.7420893356477,"death"
2020-07-26,2020,31,"Mpumalanga",5.66179034085502,"death"
2020-08-02,2020,32,"Mpumalanga",13.2834311843137,"death"
2020-08-09,2020,33,"Mpumalanga",10.8880583477981,"death"
2020-08-16,2020,34,"Mpumalanga",15.4610428538733,"death"
2020-08-23,2020,35,"Mpumalanga",15.2432816869174,"death"
2020-08-30,2020,36,"Mpumalanga",10.4525360138862,"death"
2020-09-06,2020,37,"Mpumalanga",19.1629826921247,"death"
2020-09-13,2020,38,"Mpumalanga",6.53283500867887,"death"
2020-09-20,2020,39,"Mpumalanga",5.2262680069431,"death"
2020-09-27,2020,40,"Mpumalanga",8.92820784519446,"death"
2020-10-04,2020,41,"Mpumalanga",5.2262680069431,"death"
2020-10-11,2020,42,"Mpumalanga",1.08880583477981,"death"
2020-10-18,2020,43,"Mpumalanga",0.871044667823849,"death"
2020-10-25,2020,44,"Mpumalanga",2.39537283651559,"death"
2020-11-01,2020,45,"Mpumalanga",0.435522333911925,"death"
2020-11-08,2020,46,"Mpumalanga",0.871044667823849,"death"
2020-11-15,2020,47,"Mpumalanga",0.653283500867887,"death"
2020-11-22,2020,48,"Mpumalanga",0,"death"
2020-11-29,2020,49,"Mpumalanga",0.653283500867887,"death"
2020-12-06,2020,50,"Mpumalanga",0,"death"
2020-12-13,2020,51,"Mpumalanga",0.871044667823849,"death"
2020-12-20,2020,52,"Mpumalanga",3.70193983825136,"death"
2020-12-27,2020,53,"Mpumalanga",3.91970100520732,"death"
2021-01-03,2021,1,"Mpumalanga",8.92820784519446,"death"
2021-01-10,2021,2,"Mpumalanga",15.6788040208293,"death"
2021-01-17,2021,3,"Mpumalanga",21.3405943616843,"death"
2021-01-24,2021,4,"Mpumalanga",22.6471613634201,"death"
2021-01-31,2021,5,"Mpumalanga",17.8564156903889,"death"
2021-02-07,2021,6,"Mpumalanga",27.6556682034072,"death"
2021-02-14,2021,7,"Mpumalanga",10.2347748469302,"death"
2021-02-21,2021,8,"Mpumalanga",7.62164084345868,"death"
2021-02-28,2021,9,"Mpumalanga",2.61313400347155,"death"
2021-03-07,2021,10,"Mpumalanga",4.35522333911925,"death"
2021-03-14,2021,11,"Mpumalanga",8.05716317737061,"death"
2021-03-21,2021,12,"Mpumalanga",1.52432816869174,"death"
2021-03-28,2021,13,"Mpumalanga",2.17761166955962,"death"
2021-04-04,2021,14,"Mpumalanga",4.13746217216328,"death"
2021-04-11,2021,15,"Mpumalanga",2.61313400347155,"death"
2021-04-18,2021,16,"Mpumalanga",3.04865633738347,"death"
2021-04-25,2021,17,"Mpumalanga",0.653283500867887,"death"
2021-05-02,2021,18,"Mpumalanga",1.30656700173577,"death"
2021-05-09,2021,19,"Mpumalanga",2.83089517042751,"death"
2021-05-16,2021,20,"Mpumalanga",2.83089517042751,"death"
2021-05-23,2021,21,"Mpumalanga",4.35522333911925,"death"
2021-05-30,2021,22,"Mpumalanga",2.39537283651559,"death"
2021-06-06,2021,23,"Mpumalanga",3.26641750433944,"death"
2021-06-13,2021,24,"Mpumalanga",4.57298450607521,"death"
2021-06-20,2021,25,"Mpumalanga",2.83089517042751,"death"
2021-06-27,2021,26,"Mpumalanga",3.70193983825136,"death"
2021-07-04,2021,27,"Mpumalanga",2.17761166955962,"death"
2021-07-11,2021,28,"Mpumalanga",7.62164084345868,"death"
2021-07-18,2021,29,"Mpumalanga",15.4610428538733,"death"
2021-07-25,2021,30,"Mpumalanga",14.3722370190935,"death"
2021-08-01,2021,31,"Mpumalanga",8.49268551128253,"death"
2021-08-08,2021,32,"Mpumalanga",7.83940201041464,"death"
2021-08-15,2021,33,"Mpumalanga",5.87955150781098,"death"
2021-08-22,2021,34,"Mpumalanga",9.14596901215042,"death"
2021-08-29,2021,35,"Mpumalanga",8.71044667823849,"death"
2021-09-05,2021,36,"Mpumalanga",6.31507384172291,"death"
2021-09-12,2021,37,"Mpumalanga",5.66179034085502,"death"
2021-09-19,2021,38,"Mpumalanga",2.83089517042751,"death"
2021-09-26,2021,39,"Mpumalanga",1.52432816869174,"death"
2021-10-03,2021,40,"Mpumalanga",3.4841786712954,"death"
2021-10-10,2021,41,"Mpumalanga",1.95985050260366,"death"
2021-10-17,2021,42,"Mpumalanga",0.653283500867887,"death"
2021-10-24,2021,43,"Mpumalanga",2.17761166955962,"death"
2021-10-31,2021,44,"Mpumalanga",0.435522333911925,"death"
2021-11-07,2021,45,"Mpumalanga",0.653283500867887,"death"
2021-11-14,2021,46,"Mpumalanga",0.435522333911925,"death"
2021-11-21,2021,47,"Mpumalanga",0,"death"
2021-11-28,2021,48,"Mpumalanga",1.52432816869174,"death"
2021-12-05,2021,49,"Mpumalanga",0.653283500867887,"death"
2021-12-12,2021,50,"Mpumalanga",0,"death"
2021-12-19,2021,51,"Mpumalanga",0.871044667823849,"death"
2021-12-26,2021,52,"Mpumalanga",1.30656700173577,"death"
2022-01-02,2022,1,"Mpumalanga",1.30656700173577,"death"
2022-01-09,2022,2,"Mpumalanga",0.871044667823849,"death"
2022-01-16,2022,3,"Mpumalanga",0,"death"
2022-01-23,2022,4,"Mpumalanga",47.0364120624879,"death"
2022-01-30,2022,5,"Mpumalanga",121.075208827515,"death"
